scientific_name_original,scientific_name_MG,family_MG,scientific_name_WFO,scientific_name_authorship_WFO,family_WFO,perennial,annual,monoecious,dioecious,evergreen,deciduous,seasonally_apparent,seasonally_identifiable,flower_postfire,resprout_postfire,serotinous,flower_begin,flower_end,flower_begin_alt,flower_end_alt,max_height_cm,herb,geophyte,graminoid,low_shrub,mid_shrub,tall_shrub,tree,scrambler,liana,hemiparasite,parasite,missing_growthform_class,succulent,leaf_succulent,stem_succulent,other_succulent,leaf_type,lvs_linear,lvs_intermediate,lvs_oval,lvs_compound,lvs_lobed,lvs_dissected,leaf_length,virtually_no_leaves,stems_photosynthetic,functional_leaf,functional_twig,plant_longevity,flammability,pollination,dispersal,removal_date,removal_reason
NA,Albuca cf. namaquensis,Hyacinthaceae,NA,NA,NA,1,0,1,0,0,1,1,1,0,1,0,NA,NA,NA,NA,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Leaf,1,0,0,0,0,0,10,0,0,leaf,0,2,l,i,w,2026-08-12,does not appear in other datasets; treated as a spurious/unmatched entry
