"sample_ID","scientific_name_original","family_MG","scientific_name_WFO","scientific_name_authorship_WFO","family_WFO","latitude","longitude","subregion","date","sample","X450","X451","X452","X453","X454","X455","X456","X457","X458","X459","X460","X461","X462","X463","X464","X465","X466","X467","X468","X469","X470","X471","X472","X473","X474","X475","X476","X477","X478","X479","X480","X481","X482","X483","X484","X485","X486","X487","X488","X489","X490","X491","X492","X493","X494","X495","X496","X497","X498","X499","X500","X501","X502","X503","X504","X505","X506","X507","X508","X509","X510","X511","X512","X513","X514","X515","X516","X517","X518","X519","X520","X521","X522","X523","X524","X525","X526","X527","X528","X529","X530","X531","X532","X533","X534","X535","X536","X537","X538","X539","X540","X541","X542","X543","X544","X545","X546","X547","X548","X549","X550","X551","X552","X553","X554","X555","X556","X557","X558","X559","X560","X561","X562","X563","X564","X565","X566","X567","X568","X569","X570","X571","X572","X573","X574","X575","X576","X577","X578","X579","X580","X581","X582","X583","X584","X585","X586","X587","X588","X589","X590","X591","X592","X593","X594","X595","X596","X597","X598","X599","X600","X601","X602","X603","X604","X605","X606","X607","X608","X609","X610","X611","X612","X613","X614","X615","X616","X617","X618","X619","X620","X621","X622","X623","X624","X625","X626","X627","X628","X629","X630","X631","X632","X633","X634","X635","X636","X637","X638","X639","X640","X641","X642","X643","X644","X645","X646","X647","X648","X649","X650","X651","X652","X653","X654","X655","X656","X657","X658","X659","X660","X661","X662","X663","X664","X665","X666","X667","X668","X669","X670","X671","X672","X673","X674","X675","X676","X677","X678","X679","X680","X681","X682","X683","X684","X685","X686","X687","X688","X689","X690","X691","X692","X693","X694","X695","X696","X697","X698","X699","X700","X701","X702","X703","X704","X705","X706","X707","X708","X709","X710","X711","X712","X713","X714","X715","X716","X717","X718","X719","X720","X721","X722","X723","X724","X725","X726","X727","X728","X729","X730","X731","X732","X733","X734","X735","X736","X737","X738","X739","X740","X741","X742","X743","X744","X745","X746","X747","X748","X749","X750","X751","X752","X753","X754","X755","X756","X757","X758","X759","X760","X761","X762","X763","X764","X765","X766","X767","X768","X769","X770","X771","X772","X773","X774","X775","X776","X777","X778","X779","X780","X781","X782","X783","X784","X785","X786","X787","X788","X789","X790","X791","X792","X793","X794","X795","X796","X797","X798","X799","X800","X801","X802","X803","X804","X805","X806","X807","X808","X809","X810","X811","X812","X813","X814","X815","X816","X817","X818","X819","X820","X821","X822","X823","X824","X825","X826","X827","X828","X829","X830","X831","X832","X833","X834","X835","X836","X837","X838","X839","X840","X841","X842","X843","X844","X845","X846","X847","X848","X849","X850","X851","X852","X853","X854","X855","X856","X857","X858","X859","X860","X861","X862","X863","X864","X865","X866","X867","X868","X869","X870","X871","X872","X873","X874","X875","X876","X877","X878","X879","X880","X881","X882","X883","X884","X885","X886","X887","X888","X889","X890","X891","X892","X893","X894","X895","X896","X897","X898","X899","X900","X901","X902","X903","X904","X905","X906","X907","X908","X909","X910","X911","X912","X913","X914","X915","X916","X917","X918","X919","X920","X921","X922","X923","X924","X925","X926","X927","X928","X929","X930","X931","X932","X933","X934","X935","X936","X937","X938","X939","X940","X941","X942","X943","X944","X945","X946","X947","X948","X949"
"723_1_cape_point","Bobartia indica","Iridaceae","Bobartia indica","L.","Iridaceae",-34.28944596,18.44329834,"cape_point",2010-07-23,1,11.78179682,11.25545266,11.28823578,11.57637274,11.2200174,10.98723786,11.13952981,10.76286835,10.29040327,10.40447774,10.2446506,10.04224953,9.652658885,9.777991001,9.843645673,9.389964568,9.192747788,8.992052941,8.897221845,8.846218202,8.538886766,8.432372303,8.262958025,8.287897412,8.159931921,7.919641133,7.686036815,7.645058287,7.69331755,7.515558398,7.430240194,7.452973631,7.363862413,7.210410797,7.211566448,7.215137116,6.998576608,7.083719223,7.000930123,7.061771535,7.032178429,6.966724227,6.963120272,6.997964922,7.004265137,6.989051153,7.025301831,7.037222845,7.115363129,7.084914579,7.076998971,7.171365605,7.208790992,7.228230065,7.334842081,7.410356984,7.451039329,7.559979883,7.64755253,7.674389587,7.876164088,7.927337455,8.067252361,8.183947409,8.374554322,8.453902063,8.619930359,8.785111512,8.955326244,9.129135398,9.298890487,9.476242979,9.631206935,9.800347731,10.00640295,10.21133254,10.39419513,10.55033184,10.66664199,10.82383297,11.01473821,11.13212104,11.29057314,11.45085041,11.5425627,11.70318459,11.73776413,11.86476952,12.01771439,12.09660605,12.18651244,12.25881467,12.35029469,12.41527354,12.48432624,12.56116264,12.64597687,12.71246982,12.78603507,12.85798037,12.89116506,12.96824607,13.01831995,13.03163116,12.98509283,13.04998404,13.01212034,13.01042104,13.01671315,13.00445932,13.01271031,12.97126298,12.95582444,12.89770165,12.8973749,12.84097184,12.80534694,12.69354715,12.65096936,12.59672098,12.51343285,12.47206419,12.37161059,12.30069062,12.25316267,12.21872999,12.1584276,12.14715342,12.07402342,12.04517068,11.99321055,11.98218326,11.94174287,11.89781728,11.87985638,11.88907989,11.83397976,11.84375109,11.8399093,11.80410131,11.83062506,11.81546418,11.84071208,11.83619468,11.84524689,11.84084295,11.85230656,11.85009015,11.88515709,11.88370228,11.87949627,11.8935314,11.88129595,11.85336423,11.83906262,11.79259092,11.76144799,11.71447436,11.68886569,11.64832232,11.56975905,11.58396403,11.50581631,11.49284866,11.46225521,11.39844042,11.39430748,11.34120154,11.32179833,11.29576917,11.30376918,11.29231268,11.2986853,11.3303189,11.2947375,11.32517712,11.33767455,11.36161608,11.38835107,11.36876262,11.41294298,11.45897224,11.42070936,11.44868826,11.41936069,11.42276242,11.3991852,11.35411639,11.33184541,11.30282601,11.2566064,11.20629355,11.15539712,11.09167609,11.03461133,10.98029854,10.9454461,10.90227203,10.8645908,10.79289927,10.82246557,10.77973625,10.75229074,10.71402134,10.66752407,10.63410841,10.57194104,10.52354522,10.44209232,10.37532555,10.29898692,10.21689901,10.1269243,10.05071046,10.03400201,9.95875384,9.901780269,9.858930112,9.839045263,9.812469684,9.797735801,9.759036664,9.784529687,9.765240412,9.774674628,9.798896564,9.763486714,9.807849527,9.850993629,9.880906959,9.945755963,10.01797459,10.12527872,10.22847698,10.40179342,10.60515468,10.8753313,11.15044745,11.46803863,11.78942583,12.15728378,12.58699239,13.01222586,13.50453538,13.99899703,14.5159016,15.01060781,15.51169584,16.00553821,16.50175978,17.11687128,17.66197559,18.16792166,18.64859685,19.17258935,19.66263542,20.20531959,20.77426852,21.23865435,21.73747354,22.22421341,22.75496372,23.30750169,23.88034571,24.34080819,24.83160594,25.36235645,25.86712716,26.40663424,26.93984883,27.44704434,27.94210557,28.44880777,28.96526746,29.46299288,29.9427576,30.3936263,30.80289775,31.26011551,31.68845638,32.13507419,32.47049329,32.83321068,33.17531182,33.54160747,33.84814674,34.16239962,34.42277595,34.67158718,34.92861328,35.16324846,35.42690383,35.62511155,35.78304638,35.96862099,36.10843776,36.24910765,36.47231161,36.57341842,36.6917149,36.81520805,36.93824323,37.00218674,37.0680445,37.1439585,37.21339112,37.30273389,37.33243576,37.3998502,37.4440803,37.50589537,37.56857611,37.58622706,37.62897264,37.65511934,37.73741944,37.75001907,37.75458092,37.79916318,37.82446869,37.89068512,37.88914324,37.90479075,37.92610506,37.98048399,37.96640598,38.01383476,38.05887434,38.05732824,38.07107385,38.08551071,38.11545153,38.11723257,38.13415317,38.16484557,38.17525193,38.1841284,38.22297945,38.22630088,38.25528848,38.27648203,38.28127121,38.31605444,38.35228593,38.37131204,38.35175801,38.37649276,38.38186075,38.45096365,38.41566446,38.46356204,38.52278783,38.59982411,38.64045425,38.65782998,38.6404846,38.74245466,38.79358955,38.77787686,38.82189057,38.84780262,38.82756087,38.85586521,38.90781047,38.92320167,38.93022622,38.96883485,38.9628521,38.97054266,39.00415642,38.96884786,39.01014575,39.01259815,39.03170933,39.05841466,39.0231479,39.07681776,39.07813426,39.0638499,39.09714604,39.11073574,39.06298312,39.14434197,39.05368794,39.05531866,39.08675941,39.13240154,39.11740594,39.13348156,39.13505482,39.15048949,39.14371734,39.18055418,39.16422321,39.17337739,39.18237629,39.17601702,39.19446052,39.15303865,39.16920914,39.19979759,39.190786,39.19855945,39.20917971,39.1811459,39.19282976,39.23901008,39.23370227,39.21943712,39.23551837,39.15810132,39.16932886,39.1960605,39.23534725,39.18691092,39.18760173,39.21059732,39.23619871,39.24392751,39.21819372,39.21514618,39.19058097,39.20704905,39.16740908,39.17850712,39.19556921,39.20129913,39.2135475,39.18112647,39.23724432,39.18235059,39.15941604,39.19065975,39.20584914,39.24128796,39.16721746,39.20995676,39.18910461,39.21653418,39.15252473,39.15815872,39.24346166,39.22510351,39.17891405,39.19721987,39.18599965,39.18068187,39.19294049,39.15055258,39.15260516,39.10302311,39.15857441,39.07820922,39.04627745,39.08885758,39.1223097,39.11541476,39.07761918,39.11453287,39.08590857,39.04707126,39.00436955,38.97196504,38.99988783,38.97047418,38.92747479,38.93422342,38.90083207,38.87541943,38.83729379,38.81308848,38.78664187,38.77557646,38.67464263,38.70364575,38.66299992,38.61862172,38.5902558,38.54158438,38.51423614,38.42158123,38.44605656,38.38384278,38.30816389,38.26314721,38.22549039,38.08539924,38.08636188,38.03636345,37.95718785,37.88446498,37.86194917,37.87004598,37.70841002,37.64352188,37.59179929,37.47738847,37.38769028,37.33043479,37.20615876
"723_2_cape_point","Leucadendron laureolum","Proteaceae","Leucadendron laureolum","(Lam.) Fourc.","Proteaceae",-34.28944596,18.44329834,"cape_point",2010-07-23,2,17.23415934,16.66955544,16.75437194,16.86077281,16.41133627,16.57072182,16.15171327,16.04330203,15.47972794,15.90382973,15.639673,15.58899486,15.17238785,15.2921667,15.29277048,14.93083514,14.77261353,14.53242259,14.49141853,14.44191245,14.24178667,13.97280354,13.72413682,13.77808257,13.63642317,13.52499542,13.27657562,13.24360507,13.21338761,13.04718851,13.02707787,13.01402052,13.00661279,12.77782524,12.77773671,12.72050583,12.69610674,12.64829265,12.5772781,12.59943593,12.61276634,12.59224865,12.64294738,12.57913675,12.66319162,12.6605353,12.72509968,12.71004084,12.82405353,12.91764726,13.03913476,13.12465066,13.25125108,13.34937769,13.50466677,13.69843683,13.8322517,14.07195917,14.24460726,14.42648693,14.74301584,14.97147973,15.36079209,15.67714499,16.005149,16.31602095,16.69866276,17.12019998,17.51564575,17.9211551,18.41839495,18.78076458,19.12464767,19.5942394,20.07493422,20.40437009,20.787802,21.13912218,21.50684633,21.75506421,22.04442321,22.3060277,22.5173322,22.74038685,22.93000857,23.14138846,23.26137923,23.40668981,23.56209809,23.62391225,23.6823616,23.80557571,23.90687576,24.0431318,24.0866333,24.16253791,24.2532003,24.2964455,24.37665429,24.40283113,24.44626521,24.48489768,24.48464466,24.46773595,24.41295276,24.39844921,24.27678757,24.20434001,24.07880473,23.91859267,23.81870866,23.61974035,23.47596564,23.24083971,23.06028178,22.79765558,22.60775129,22.33896844,22.11673164,21.82783969,21.55050651,21.27799053,21.04982586,20.73508,20.5297134,20.32240637,20.12599297,19.92878996,19.74608339,19.59456773,19.413078,19.27135543,19.1021307,19.00381036,18.89559563,18.81297405,18.70172931,18.58213847,18.49314156,18.39888564,18.35409623,18.30972313,18.26171034,18.2209993,18.19829418,18.19336197,18.1082023,18.08815444,18.03154751,17.99596661,17.94134798,17.91848673,17.81691866,17.74289911,17.64603929,17.54656334,17.38978555,17.27607427,17.15496392,17.04052793,16.88088316,16.72884291,16.60736381,16.5016006,16.37858405,16.24975446,16.12547196,16.01927235,15.97477908,15.87606073,15.82602074,15.80597623,15.73617907,15.71041939,15.65614842,15.63706019,15.63752855,15.60268584,15.60442737,15.59915518,15.59563238,15.56493556,15.49628642,15.49356811,15.40335989,15.34178589,15.25466591,15.15949529,15.03650791,14.92425948,14.81257787,14.69943709,14.55008262,14.41189862,14.25648974,14.1317211,14.00790906,13.89895784,13.8152877,13.73919475,13.6715109,13.5939266,13.52652514,13.46194602,13.39416409,13.28191045,13.18994675,13.05675207,12.94910781,12.83975917,12.73114862,12.62012607,12.51457253,12.42025969,12.32068964,12.25069243,12.19813746,12.14301801,12.07581335,12.09219571,12.06622814,12.05382918,12.09150226,12.09740526,12.14992876,12.14954303,12.15966787,12.25558752,12.30157138,12.37168986,12.44549778,12.51111449,12.60895605,12.72237696,12.90187528,13.0844692,13.33269668,13.62814678,14.00949377,14.50027524,15.05168883,15.68247555,16.48733696,17.42066156,18.44561547,19.47084463,20.53671306,21.65033909,22.82175865,24.01198588,25.37498623,26.71920189,28.00640184,29.21232275,30.50882167,31.74357569,33.10365138,34.56386611,35.76334967,37.01907522,38.23378612,39.44882573,40.80650981,42.13847723,43.3803589,44.51421524,45.71295421,46.73962592,48.00863971,49.16185606,50.28165693,51.19153275,52.09346175,53.16613079,54.14053303,54.93293571,55.69185301,56.40157028,57.18689061,57.87474648,58.47773119,59.01944982,59.53231822,60.04010671,60.54285893,60.85487539,61.24652639,61.65772422,61.98863484,62.28385288,62.51210953,62.75973787,62.97661609,63.14660015,63.33361516,63.47993465,63.66963009,63.75321929,63.88649021,63.9774512,64.04019887,64.07908752,64.20504899,64.25023964,64.30386157,64.34696565,64.35784798,64.38538273,64.38949337,64.44090174,64.48452421,64.50636773,64.51082645,64.49450346,64.47736499,64.51647474,64.47523289,64.4657889,64.45655756,64.46403599,64.49359725,64.4363974,64.43811292,64.43401881,64.48284222,64.45393505,64.42817679,64.41974583,64.37034142,64.39887217,64.36277203,64.3631135,64.36613983,64.28120179,64.3419158,64.27031927,64.28654439,64.28305733,64.28679221,64.24914317,64.3115071,64.29751477,64.25042141,64.24208317,64.2642588,64.25392669,64.27437053,64.23507703,64.21672332,64.2747737,64.25950717,64.2043384,64.15412992,64.19693332,64.22900008,64.2847291,64.28888926,64.25119188,64.27503495,64.3057679,64.32033645,64.24551566,64.29004277,64.3706647,64.32918139,64.2918493,64.32604503,64.26301683,64.30673658,64.31433335,64.2928529,64.24173243,64.21678128,64.23918029,64.21286319,64.22915351,64.19929897,64.14684694,64.11639794,64.07099843,64.04696678,63.95584093,63.99139433,63.97888057,63.93333139,63.91704316,63.80504857,63.87465036,63.85925898,63.83315036,63.85026678,63.78608692,63.84293155,63.74085276,63.73758278,63.67587501,63.72764108,63.72434184,63.68757579,63.6741445,63.6408786,63.65114368,63.58791923,63.59880359,63.5576634,63.62007707,63.5569933,63.58233255,63.5205767,63.49757288,63.45471898,63.37815762,63.36704475,63.34212149,63.29730099,63.36665389,63.30039383,63.29293693,63.35956736,63.21540819,63.2331834,63.16606044,63.1939844,63.1892291,63.208736,63.12541691,63.16840262,63.18403144,63.10291489,63.07743867,63.08188955,63.11430323,63.09027996,63.05687722,63.08668529,63.0334897,63.01935599,63.02403221,63.01088971,62.91282688,62.96278924,62.93976855,63.00206951,62.86638017,62.92418159,62.82883114,62.82140954,62.7976231,62.79816648,62.82452052,62.68546523,62.64563192,62.6286191,62.64137916,62.62329019,62.57700529,62.52876992,62.51521257,62.52787296,62.49974817,62.46547468,62.43640953,62.39031576,62.34207777,62.29578293,62.42653803,62.32694652,62.2704925,62.25834234,62.19332059,62.12120724,62.12644572,62.1702293,62.05058365,62.05977278,61.96089269,61.85843932,61.88801201,61.89765232,61.72137864,61.69436892,61.59537197,61.51828148,61.43751722,61.31973191,61.24346066,61.13658708,61.04559918,60.95506536,60.82974464,60.78285835,60.70329612,60.61540232,60.4826633,60.37439451,60.25927599,60.10268611,59.98768189,59.87797264,59.61160864
"723_3_cape_point","Berzelia abrotanoides","Bruniaceae","Berzelia abrotanoides","(L.) Brongn.","Bruniaceae",-34.28944596,18.44329834,"cape_point",2010-07-23,3,12.53727633,11.99233033,12.08951079,12.22415392,11.8316533,11.61617405,11.37325691,11.21145931,10.75784792,10.82236097,10.71828769,10.63833063,10.50307434,10.32904071,10.33331447,9.777554029,9.659178371,9.319570639,9.425237383,9.138978681,9.082689012,8.87786239,8.691997542,8.598873038,8.513577402,8.256234226,8.151908934,8.033236764,8.002107715,7.876730289,7.798780211,7.823347072,7.721943162,7.5210393,7.570415286,7.580587244,7.321357712,7.408360341,7.39063709,7.379541655,7.337348158,7.344479656,7.424854108,7.373615614,7.41769726,7.378633928,7.402253633,7.380262812,7.579242284,7.570568875,7.589706917,7.711956391,7.75862877,7.822957483,7.973891285,8.158865809,8.189021025,8.442808865,8.550893785,8.621967287,8.953880995,9.068274431,9.27342568,9.516291805,9.749022293,9.966282425,10.24929862,10.52320573,10.83404956,11.15564037,11.42616561,11.6587133,11.95416287,12.25424344,12.54634145,12.8454814,13.098169,13.33858734,13.54186545,13.76952068,13.96514654,14.13496089,14.29237323,14.45823168,14.5935042,14.73940804,14.76090764,14.93148186,15.02013397,15.08896334,15.1421897,15.17616115,15.25888398,15.32549758,15.37469778,15.4230331,15.50194582,15.58869413,15.61913744,15.67443296,15.68742458,15.71839407,15.77913183,15.72066159,15.71887372,15.67316024,15.65637518,15.61367559,15.53169468,15.50415206,15.390541,15.30508794,15.19080979,15.09300658,14.96243322,14.82947488,14.71639978,14.49309814,14.37382346,14.22550887,14.03486517,13.90683101,13.7162891,13.56332267,13.43182925,13.30181433,13.17214504,13.03499181,12.93428401,12.82202356,12.72692095,12.66196193,12.56072769,12.46831792,12.37392539,12.35476643,12.28422639,12.21007193,12.15885747,12.11441786,12.02778355,12.05090072,11.98721135,11.96016104,11.9450159,11.93137815,11.89244443,11.88084446,11.85928712,11.82863016,11.80437467,11.78480725,11.74485659,11.69477683,11.60765675,11.57766523,11.50249113,11.43128678,11.35639884,11.28878017,11.21082761,11.13700719,11.04566651,10.98017937,10.9049336,10.84574864,10.76416032,10.68272763,10.64921373,10.59454524,10.5877747,10.5311054,10.5189014,10.51614457,10.49152386,10.49909499,10.50808832,10.48411487,10.48708142,10.48735993,10.50558412,10.48083747,10.44549273,10.43570464,10.36623218,10.32610709,10.23030638,10.159436,10.07487188,9.982497035,9.873980912,9.78417753,9.649151137,9.553960391,9.446551251,9.341033791,9.279790595,9.200591645,9.141980859,9.085358822,9.049161248,9.013972324,8.974880492,8.925054213,8.864756995,8.830055786,8.763655343,8.697106822,8.594581227,8.510456716,8.446919849,8.32964662,8.230161581,8.166405916,8.092698931,8.027218798,7.984114387,7.930452101,7.876773387,7.892619585,7.880817579,7.842194846,7.865053645,7.835942495,7.86433891,7.890480971,7.900591423,7.960442148,8.014913633,8.072486015,8.16968125,8.227312559,8.308966801,8.474522491,8.624805327,8.826594431,9.088896706,9.402432453,9.744975509,10.14574348,10.61428327,11.1400161,11.72033964,12.46863561,13.23193855,13.9986536,14.73804456,15.52542469,16.36658665,17.18597827,18.11537776,18.98729474,19.84474952,20.65789091,21.52272647,22.29845322,23.22194541,24.10940939,24.91710268,25.69208463,26.53895256,27.34449042,28.24733579,29.1306574,29.89087335,30.67785264,31.49394924,32.26096147,33.08983747,33.95913629,34.6716285,35.38414787,36.07290745,36.85938835,37.56226441,38.20720723,38.80815232,39.41024611,40.0084804,40.56451078,41.08833853,41.55805626,41.97992824,42.42233486,42.86622805,43.2078958,43.55310004,43.88798363,44.16206613,44.49050865,44.7744598,45.0042393,45.21719961,45.42226918,45.55443717,45.68558109,45.83207608,46.06110745,46.16019783,46.31751552,46.42173298,46.51435912,46.55499183,46.58747947,46.66455103,46.77645261,46.82597066,46.82225432,46.89370817,46.92007603,46.94829798,46.97434249,47.02872727,47.0831787,47.06854231,47.15110528,47.14575173,47.10625319,47.18497116,47.16314873,47.20165713,47.24818426,47.22777499,47.23663418,47.2448355,47.25720667,47.32070618,47.32362411,47.33662912,47.29604976,47.34133897,47.40930316,47.41125699,47.36634147,47.43717282,47.45551015,47.43259587,47.47938429,47.4574399,47.50917259,47.52737299,47.53617542,47.57515311,47.55815118,47.58259026,47.61000574,47.66469992,47.70059907,47.67831957,47.64261118,47.6022878,47.5915425,47.60138951,47.50462931,47.56231304,47.55286919,47.59481843,47.64427094,47.70418043,47.74418238,47.76517366,47.78940745,47.82065483,47.91876737,47.96598892,47.92790188,47.9777194,47.97394087,48.03334681,48.03570629,48.03094463,48.10878683,48.10901565,48.09653472,48.16085414,48.13438121,48.16026928,48.16205555,48.16507685,48.08568932,48.1611334,48.13198314,48.12675185,48.13508726,48.10579839,48.1202281,48.14920742,48.12856162,48.1145884,48.13456505,48.10236791,48.06482445,48.09481348,48.14323318,48.09871252,48.10920107,48.03352547,48.07115762,48.03169627,48.07017865,48.01785219,48.06819368,48.02792254,48.00907832,48.02482949,47.96934461,48.02805653,48.02363683,47.93162524,47.9408895,47.92207186,47.89803789,47.85329814,47.80566709,47.82961669,47.82081282,47.84888116,47.84756489,47.89579023,47.98921604,47.9836925,48.0523293,48.00741851,48.02094832,48.04670174,48.02395062,48.09631505,48.11217369,48.07804349,48.0872597,48.14747246,48.12112827,48.16653295,48.10066347,48.17152203,48.10113678,48.1275751,48.09942127,48.11613635,48.02863639,48.0291255,48.06662935,48.12043823,48.05993212,48.04286194,47.95912842,47.97566427,47.96385295,47.9023296,47.8975714,47.88760666,47.87676377,47.8166696,47.79339678,47.78950055,47.81434008,47.7747154,47.78295052,47.75629185,47.72539363,47.66794611,47.60973425,47.59337801,47.63063806,47.55773132,47.52871673,47.50080275,47.46893981,47.43941916,47.41459445,47.35443525,47.34814272,47.23199081,47.19413887,47.14490993,47.06989147,47.05777031,46.93419892,46.985859,46.85539567,46.83935497,46.81090301,46.76889316,46.70213186,46.62394295,46.62405818,46.37333439,46.35729228,46.34232266,46.27755217,46.12794591,46.10446113,46.03307504,45.92440426,45.76308159,45.75399239,45.62870895,45.57426937,45.44526397,45.33270983
"723_4_cape_point","Cassytha ciliolata","Lauraceae","Cassytha ciliolata","Nees","Lauraceae",-34.28944596,18.44329834,"cape_point",2010-07-23,4,9.221839529,8.721657933,8.578702595,9.082481344,8.892379846,8.278262187,8.247686402,7.839131251,7.335946078,7.3862942,7.39535758,7.19230156,7.067785215,6.623364016,7.01749616,6.366861524,6.230628294,6.074685163,5.885801315,5.85970458,5.665024901,5.49914112,5.166093469,5.03445712,5.042738798,4.879516304,4.681890995,4.532476073,4.489009681,4.458086818,4.309039717,4.319649843,4.193366122,3.999770971,4.006360936,4.031124094,3.777506504,3.899894717,3.852149389,3.818407727,3.81940834,3.827649085,3.860779876,3.746301529,3.821195691,3.759476805,3.809487414,3.832015427,3.873105481,3.85242247,3.842470756,3.853256619,3.968896675,3.943217442,4.042917177,4.134249254,4.094888009,4.234409288,4.280323153,4.277396053,4.411843669,4.431347287,4.534252263,4.664265027,4.767496127,4.828867559,4.978561651,5.138862048,5.276128054,5.414580669,5.595815863,5.804411771,5.947234912,6.178741216,6.482643398,6.761023388,7.001631559,7.270226389,7.531600436,7.868399082,8.230613781,8.551074099,8.918579487,9.307967994,9.680477204,10.08398221,10.45679546,10.78642416,11.21052,11.579075,11.94215419,12.28393379,12.62786075,12.97072479,13.3135084,13.59921859,13.89239735,14.16956669,14.47704854,14.70452757,14.94081647,15.19067282,15.37695175,15.50478283,15.68825753,15.7847956,15.9163761,16.03692935,16.09058859,16.16029541,16.23491055,16.28720875,16.33363612,16.34837351,16.39636941,16.36605457,16.35013166,16.28667144,16.23801095,16.14869269,16.05928678,15.99826718,15.89844253,15.81026792,15.69976433,15.61108522,15.53409596,15.48418331,15.38257917,15.31291234,15.22701461,15.218732,15.12751629,15.09763763,15.00980046,15.02031047,14.95332014,14.8766848,14.87231062,14.81147937,14.7611805,14.7416605,14.69976113,14.68153498,14.68568985,14.66266133,14.67842515,14.63935364,14.62424162,14.60104725,14.53047752,14.54658023,14.46387663,14.3865476,14.30083591,14.22957513,14.14009356,14.03965858,13.94452834,13.83684591,13.69919181,13.58019022,13.47470465,13.37407982,13.24960916,13.14337641,13.05110433,12.92734851,12.83795453,12.75267899,12.67837168,12.63802559,12.59873005,12.55598035,12.53903092,12.53386387,12.52211869,12.4980133,12.48309453,12.50059871,12.47964093,12.4449744,12.41286835,12.34447604,12.2812454,12.19344358,12.0529242,11.92411317,11.77352216,11.564008,11.34655844,11.1410125,10.90792933,10.69601659,10.46008709,10.25169328,10.05712046,9.887354504,9.741647139,9.597252591,9.480232952,9.397297289,9.30840401,9.203765586,9.067873945,8.9301046,8.776245206,8.55196191,8.334640329,8.10644641,7.87221826,7.611457866,7.355846959,7.106065855,6.867741565,6.657871953,6.444883724,6.25149973,6.07195131,5.957859444,5.840022941,5.769713898,5.669470697,5.619641681,5.581430396,5.526804611,5.523557546,5.560579047,5.582287699,5.691198356,5.839757632,6.038498448,6.304527063,6.662193416,7.105520895,7.651106291,8.326171351,9.145753797,9.925923819,10.83797176,11.79313829,12.78103492,13.81282408,14.97348789,16.12067877,17.18979109,18.21488486,19.22472313,20.21458151,21.19020152,22.20081491,23.16342067,24.06205173,24.83012505,25.62523456,26.34871739,27.10379182,27.88173357,28.50487471,29.1256302,29.72269734,30.33286801,30.92302398,31.50221879,32.02325503,32.50040087,32.9785554,33.46769558,33.92402643,34.35636625,34.79612923,35.18500248,35.5098292,35.88202563,36.26602311,36.56348104,36.78774721,37.08518471,37.34883936,37.58907776,37.78153467,37.96978819,38.12887333,38.35759734,38.52713241,38.64229601,38.78176771,38.87290261,39.05153469,39.14113766,39.22407141,39.29730254,39.36650062,39.45490676,39.57204669,39.59203497,39.65733793,39.72794122,39.76953832,39.79026363,39.82242194,39.80682441,39.83224233,39.87450983,39.89336588,39.93131546,39.96230065,39.93225735,39.97509071,39.96202253,39.9744985,39.91811987,39.99832397,40.00874382,39.9845637,39.99186187,39.97092818,40.02160152,40.00150381,40.03545952,39.99692329,39.99393465,39.99283006,40.0102109,39.98991901,40.006415,40.01995531,39.98497568,39.99267968,40.00042405,39.97887184,39.97906168,39.96175924,40.00917654,39.96877522,39.97485307,39.94875886,39.88931062,39.90255319,39.96750246,39.89757274,39.90408636,39.94779619,39.90438046,39.88135601,39.88298086,39.85517239,39.80669805,39.85394207,39.90220438,39.95064071,40.00305365,40.08644032,40.06364023,40.10166426,40.16100802,40.18847992,40.20943156,40.19543251,40.22296145,40.23472239,40.19288807,40.18146662,40.19685205,40.18239862,40.18056533,40.17467442,40.13738906,40.14814029,40.10615607,40.11548299,40.06168398,40.06181827,40.06881174,39.97093517,39.96950007,39.96180247,39.93731564,39.9633103,39.86996378,39.8600957,39.79620444,39.8123505,39.76479938,39.74726294,39.7286443,39.70331098,39.69695074,39.72590234,39.66808962,39.70075899,39.67669484,39.6337286,39.61771133,39.6645141,39.64506841,39.59346884,39.64455053,39.6166993,39.57723702,39.59636369,39.54588787,39.56036581,39.56272817,39.56224697,39.53207605,39.4946525,39.49781691,39.4792466,39.50915616,39.46499855,39.48667361,39.5068431,39.51322591,39.49967924,39.46962351,39.41578834,39.37033449,39.33477942,39.26739154,39.24774241,39.17853724,39.17554364,39.17082302,39.13345434,39.08677156,39.09281548,39.0917763,39.01439562,39.01584645,39.0231819,38.96837278,39.0139937,38.97940774,39.00957653,38.99403574,38.97610926,38.96603064,38.98214832,38.9272955,38.95508206,38.94336691,38.92793541,38.95394987,38.96699451,38.93359594,38.89340643,38.9388195,38.90359552,38.8986706,38.91222142,38.9338006,38.90255975,38.91611648,38.89680658,38.90303279,38.91552674,38.93217743,38.99360614,38.97146749,38.92406419,38.97897151,38.97423889,39.0087016,39.03145529,38.98243676,39.01607527,39.09481155,38.9777954,39.05631134,39.0529843,38.96978639,39.02290798,38.9912443,38.98533906,38.92748496,38.99276555,38.90329252,38.83197989,38.84290909,38.91391578,38.72642277,38.73862559,38.66092855,38.59060581,38.44936806,38.45807071,38.42265689,38.33036085,38.20284951,38.22222758,38.07897104,38.03788008,37.85990033,37.73674983,37.67262275,37.52634573,37.28675806,37.2471128,37.04783153
